,COUNTY,NAME
910,60,11 McMinn Courthouse
911,60,08 Niota School
912,69,601 Lobelville CH
913,69,401 Brush Creek
914,69,101 Cedar Creek
915,69,302 Flatwoods
916,70,High School
917,70,Oak Hill
918,70,Chanute
919,70,Community Center
920,70,Travisville
921,70,Moodyville
922,70,Bolestown
923,70,Boom
924,76,15-2 Northfield Elementary School
925,76,16-2 Mitchell-Neilson Primary School
926,76,17-1 North Boulevard Church of Christ
927,76,17-3 Wesley Foundation
928,54,Tellico Village South
929,54,Tellico Village North
930,55,Red Boiling Springs High School
931,60,12 North City School
932,60,09 Ingleside School
933,60,10 Tennessee College of Applied Technology
934,60,06 Riceville School
935,60,05 Rogers Creek School
936,60,14 EK Baker School
937,60,01 City Park School
938,60,15 Mountain View School
939,60,07 Calhoun School
940,60,02 Etowah Community Center
941,60,03 Central High School
942,70,Barnes Ridge
943,71,3A Copper Basin High School
944,71,2 Greasy Creek Comm. Club
945,71,1B Chilhowee Middle Sch. Gym
946,71,1 Delano Lions Club
947,71,1A Polk County High School
948,71,2A Springtown Firehall
949,71,3B Turtletown
950,71,2C South Polk School
951,71,3 Ducktown Courthouse
952,72,06A Cane Creek
953,72,09B Double Springs
954,72,01A Capshaw
955,72,05C Prescott South
956,72,07D Twin Oak
957,72,08F Cornerstone Middle
958,72,08E Buffalo Valley
959,72,08G Upperman
960,72,08D Boma
961,76,19-2 New Vision Baptist Church
962,76,20-2 Blackman High School
963,55,Willette Community Center
964,55,Macon County High School
965,55,Macon County Junior High School
966,55,Westside Elementary School
967,55,Cross Roads Community Center
968,55,Macon County Welcome Center
969,55,Central Elementary School
970,60,13 Jones Chapel Family Life
971,61,2 Adamsville
972,61,4 Rose Creek
973,61,3 North East Selmer
974,61,1 McNairy
975,61,5 Ramer
976,61,6 Courthouse SE
977,61,7 Michie
978,61,1 Bethel Springs
979,61,1 Finger
980,61,3 Leapwood
981,61,3 Purdy
982,61,2 Lawton
983,61,7 Stantonville
984,61,5 East View
985,61,5 Guys
986,61,5 Cypress
987,61,4 North Selmer
988,72,05F Dry Valley
989,72,04C Poplar Grove Community Center
990,72,11B Cookeville High School
991,72,12A Algood Inside
992,72,11A Bangham
993,72,12B Algood Outside
994,72,02A Northeast Elementary
995,76,7-1 New Heights Chapel
996,76,13-2 Cason Lane Academy
997,55,Lafayette Elementary School
998,55,National Guard Armory
999,56,10-3 North Side High School
1000,56,9-3 Three Way City Meeting Room
1001,62,3-2 Courthouse
1002,62,3-1 City Hall
1003,62,5 Ten Mile
1004,62,4 Meigs North
1005,63,5 Election Commission
1006,63,8 Vonore Community Center
1007,63,3 Brown Elementary School
1008,63,12 Coker Creek School
1009,72,03A University
1010,72,10A Pavilion
1011,72,10B Sycamore
1012,72,12C Brotherton
1013,72,05A Cookeville Community Center
1014,72,04A Burks Middle School
1015,72,07A Burgess Falls
1016,73,5-1 Dayton North
1017,76,18-1 Patterson Park Community Center
1018,76,13-1 Bellwood-Bowdoin Pre-School
1019,56,2-1 Alexander Elementary School
1020,56,2-3 Montessori School
1021,63,10 Rural Vale Fire Dept
1022,63,7 Sequoyah High School
1023,63,4 Vonore Elementary School
1024,63,9 Notchey Creek Fire Dept
1025,63,14 Ballplay Fire Dept
1026,63,1 Sweetwater High School
1027,63,2 Broad Street School
1028,63,11 Tellico Community Center
1029,63,6 Madisonville Primary School
1030,64,12 Ringgold
1031,72,04B Monterey High School
1032,73,3-1 Wolf Creek
1033,73,2-1 Spring City South
